PV System,Address,City,Zip,Latitude,Longitude
PV SOLAR ( 8250 WATTS ),2750  BERWICK CT,COLORADO SPRINGS,80918,38.92665284,-104.775848
PV SOLAR ( 3740 WATTS ),9324  ARKLOW WAY,COLORADO SPRINGS,80927,38.92070093,-104.65634123
PV SOLAR ( 4950 WATTS ),1246  ETHEREAL CIR,COLORADO SPRINGS,80904,38.85847268,-104.85021449
PV SOLAR ( 5100 WATTS ),2451  TEMPEST DR,COLORADO SPRINGS,80939,38.86937158,-104.67668343
PV SOLAR ( 6120 WATTS ),6893  KETCHUM DR,COLORADO SPRINGS,80911,38.73617247,-104.70099219
PV SOLAR ( 8580 WATTS ),7046  DUTCH LOOP,COLORADO SPRINGS,80925,38.72921288,-104.67004250000001
PV SOLAR ( 2720 WATTS ),8691  DRY NEEDLE PL,COLORADO SPRINGS,80908,38.95355011,-104.69415419
PV SOLAR ( 6460 WATTS ),7253  ALPINE DAISY DR,COLORADO SPRINGS,80925,38.72549234,-104.65752844
PV SOLAR ( 3060 WATTS ),7304  BONTERRA LN,COLORADO SPRINGS,80925,38.7276776,-104.66829593
PV SOLAR ( 3400 WATTS ),4414  ZIRCON DR,COLORADO SPRINGS,80938,38.89495717,-104.67295677
PV SOLAR ( 3740 WATTS ),4683  SADDLE RIDGE DR,COLORADO SPRINGS,80922,38.89907541,-104.71736292
PV SOLAR ( 7260 WATTS ),215  PECK CT,COLORADO SPRINGS,80911,38.74512628,-104.72902648
PV SOLAR ( 3400 WATTS ),6582  JUSTICE WAY,COLORADO SPRINGS,80925,38.73728653,-104.63419692
PV SOLAR ( 11560 WATTS ),23795  REDTAIL DR,COLORADO SPRINGS,80928,38.76553712,-104.38822927
PV SOLAR ( 5100 WATTS ),2515  WIMBLETON CT,COLORADO SPRINGS,80920,38.96179348,-104.77894397
PV SOLAR ( 5780 WATTS ),6203  ADAMANTS DR,COLORADO SPRINGS,80924,38.96740997,-104.71640790000001
PV SOLAR ( 5440 WATTS ),7676  AMBERLY DR,COLORADO SPRINGS,80922,38.91247487,-104.68992485
PV SOLAR ( 2970 WATTS ),7108  BOREAL DR,COLORADO SPRINGS,80915,38.84451089,-104.69450393
PV SOLAR ( 5610 WATTS ),7640  JULYNN RD,COLORADO SPRINGS,80919,38.94051212,-104.87658339
PV SOLAR ( 4420 WATTS ),9329  ARKLOW WAY,COLORADO SPRINGS,80927,38.92035733,-104.65637721
PV SOLAR ( 4290 WATTS ),2448  SIERRA SPRINGS DR,COLORADO SPRINGS,80916,38.79801515,-104.75573116
PV SOLAR ( 4080 WATTS ),5132  COPEN DR,COLORADO SPRINGS,80922,38.90294868,-104.71284757
PV SOLAR ( 4080 WATTS ),2333 N LOGAN AVE,COLORADO SPRINGS,80909,38.86580939,-104.79713786
PV SOLAR ( 3400 WATTS ),4450 N ANJELINA CIR,COLORADO SPRINGS,80916,38.79933646,-104.74660958
PV SOLAR ( 4080 WATTS ),7562  SAILWIND DR,COLORADO SPRINGS,80925,38.72125687,-104.67504248
PV SOLAR ( 7590 WATTS ),6235  LAUREL GRASS RANGE TRL,COLORADO SPRINGS,80925,38.74158966,-104.63735397
PV SOLAR ( 8910 WATTS ),7317  COLONIAL DR,FOUNTAIN,80817,38.73209787,-104.69193829999999
PV SOLAR ( 4620 WATTS ),8054  PINFEATHER DR,FOUNTAIN,80817,38.71773065,-104.68973417
PV SOLAR ( 4620 WATTS ),8185  CAMPGROUND DR,FOUNTAIN,80817,38.69229966,-104.67640745
PV SOLAR ( 5280 WATTS ),8295  CEDAR CHASE DR,FOUNTAIN,80817,38.71250743,-104.69672859
PV SOLAR ( 5440 WATTS ),5696  CHICORA DR,COLORADO SPRINGS,80922,38.91411148,-104.69027144
PV SOLAR ( 7480 WATTS ),1486  GRAND OVERLOOK ST,COLORADO SPRINGS,80910,38.80981448,-104.79031043
PV SOLAR ( 4950 WATTS ),1311  ANCESTRA DR,FOUNTAIN,80817,38.70618051,-104.68895298
PV SOLAR ( 9520 WATTS ),8369  BROOK VALLEY DR,FOUNTAIN,80817,38.71053843,-104.69131033
PV SOLAR ( 3740 WATTS ),1614  SHASTA DR,COLORADO SPRINGS,80910,38.80911472,-104.7752566
PV SOLAR ( 5440 WATTS ),1070  SWAYBACK DR,FOUNTAIN,80817,38.66610288,-104.67960681
PV SOLAR ( 3300 WATTS ),207  KILMER CT,COLORADO SPRINGS,80916,38.83043066,-104.74288213
PV SOLAR ( 5280 WATTS ),815  DAYMIST CT,COLORADO SPRINGS,80916,38.82013468,-104.75121437
PV SOLAR ( 6270 WATTS ),3975  VICKSBURG TER,COLORADO SPRINGS,80917,38.88836178,-104.72502940000001
PV SOLAR ( 4290 WATTS ),873  BADGER DR,COLORADO SPRINGS,80916,38.81912537,-104.73130634
PV SOLAR ( 4760 WATTS ),2215  CALISTOGA DR,COLORADO SPRINGS,80915,38.86429196,-104.70429352
PV SOLAR ( 6930 WATTS ),4525  FORSYTH DR,COLORADO SPRINGS,80911,38.76582369,-104.74780936
PV SOLAR ( 5440 WATTS ),658  AUTUMN PL,FOUNTAIN,80817,38.69056145,-104.69505469
PV SOLAR ( 5100 WATTS ),6459  LA PLATA PEAK DR,COLORADO SPRINGS,80923,38.91403989,-104.71229423
PV SOLAR ( 5100 WATTS ),8479  WATERVILLE WAY,COLORADO SPRINGS,80925,38.724546200000006,-104.66923132
PV SOLAR ( 6120 WATTS ),6420  PETERSBURG CT,COLORADO SPRINGS,80922,38.87084189,-104.70819042
PV SOLAR ( 5780 WATTS ),8405  KETTLE DRUM ST,COLORADO SPRINGS,80922,38.90994907,-104.68633261
PV SOLAR ( 7820 WATTS ),7966  WHISTLESTOP LN,FOUNTAIN,80817,38.69667896,-104.67937428
PV SOLAR ( 4420 WATTS ),7621  SISTINE LN,FOUNTAIN,80817,38.70296369,-104.68502582
PV SOLAR ( 3060 WATTS ),7990  MARTINWOOD PL,COLORADO SPRINGS,80908,38.947439700000004,-104.68794495
PV SOLAR ( 3060 WATTS ),1001  BROMEFIELD DR,FOUNTAIN,80817,38.66751268,-104.67211157
PV SOLAR ( 3060 WATTS ),552  CORTE SOL ,FOUNTAIN,80817,38.70684278,-104.69756001
PV SOLAR ( 4760 WATTS ),10744  TRADERS PKWY,FOUNTAIN,80817,38.67612967,-104.69122851
PV SOLAR ( 6120 WATTS ),6943  KASSON DR,FOUNTAIN,80817,38.70939345,-104.6983223
PV SOLAR ( 4080 WATTS ),1020  BROMEFIELD DR,FOUNTAIN,80817,38.66672704,-104.67103819
PV SOLAR ( 5100 WATTS ),9366  ARKLOW WAY,COLORADO SPRINGS,80927,38.92055616,-104.65558697
PV SOLAR ( 3400 WATTS ),4510  SHADOWGLEN DR,COLORADO SPRINGS,80918,38.89763388,-104.76803526
PV SOLAR ( 3740 WATTS ),2610  TEMPEST DR,COLORADO SPRINGS,80939,38.87046196,-104.6775135
PV SOLAR ( 3740 WATTS ),1625 N CORONA ST,COLORADO SPRINGS,80907,38.85722567,-104.81480733
PV SOLAR ( 3400 WATTS ),3172  NAMIB DR,COLORADO SPRINGS,80939,38.87791079,-104.68103132
PV SOLAR ( 3740 WATTS ),5810  ELDORA DR,COLORADO SPRINGS,80918,38.91604727,-104.77109214
PV SOLAR ( 6800 WATTS ),10619  MCGAHAN DR,FOUNTAIN,80817,38.67742513,-104.67558197
PV SOLAR ( 5280 WATTS ),7698  BENECIA DR,FOUNTAIN,80817,38.67386231,-104.68978657
PV SOLAR ( 4080 WATTS ),875  RIDGEBURY PL,FOUNTAIN,80817,38.70050946,-104.69083893
PV SOLAR ( 8160 WATTS ),11733  SEDGE CT,PEYTON,80831,38.94842152,-104.61167153
PV SOLAR ( 4420 WATTS ),8262  FORT SMITH RD,FALCON,80831,38.95239591,-104.59092152
PV SOLAR ( 4420 WATTS ),9360  ARKLOW WAY,COLORADO SPRINGS,80927,38.9206196,-104.65574159
PV SOLAR ( 6930 WATTS ),223  UPPER GLENWAY ,PALMER LAKE,80133,39.12327094,-104.91622393
PV SOLAR ( 4080 WATTS ),6350  MOATE LN,COLORADO SPRINGS,80927,38.92354163,-104.65619284
PV SOLAR ( 5100 WATTS ),7010  FOUNTAINSIDE GRV,COLORADO SPRINGS,80922,38.87676695,-104.69855146
PV SOLAR ( 3060 WATTS ),8263  GRAPHITE DR,COLORADO SPRINGS,80938,38.89550795,-104.67406214
PV SOLAR ( 5100 WATTS ),6385  MOATE LN,COLORADO SPRINGS,80927,38.92428265,-104.65562182
PV SOLAR ( 4760 WATTS ),5360  EVENING LIGHT CT,COLORADO SPRINGS,80917,38.90929079,-104.73516981
PV SOLAR ( 2720 WATTS ),6924  FOUNTAIN RIDGE CIR,FOUNTAIN,80817,38.69557988,-104.69883767
PV SOLAR ( 2720 WATTS ),6010  SAILING CT,COLORADO SPRINGS,80918,38.91883075,-104.76092538
PV SOLAR ( 3300 WATTS ),101  GOLDEN CT,WOODLAND PARK,80863,38.98370687,-105.04162165
PV SOLAR ( 5610 WATTS ),756  RIDGEBURY PL,FOUNTAIN,80817,38.70174952,-104.69321071
PV SOLAR ( 5440 WATTS ),4463  ZIRCON DR,COLORADO SPRINGS,80938,38.89582241,-104.67236371
PV SOLAR ( 2380 WATTS ),7860  BARRAPORT DR,COLORADO SPRINGS,80908,38.94762156,-104.6740147
PV SOLAR ( 9180 WATTS ),1817  PEJN AVE,COLORADO SPRINGS,80904,38.85566294,-104.84871203
PV SOLAR REMOVE AND REPLACE,2565  WIMBLETON CT,COLORADO SPRINGS,80920,38.96150123,-104.77770939
PV SOLAR REMOVE AND REPLACE,5623  HAWKESBURY DR,COLORADO SPRINGS,80911,38.75777644,-104.72514626
PV SOLAR ( 9920 WATTS ),707  YUCCA DR,COLORADO SPRINGS,80906,38.8105482,-104.839327
PV SOLAR ( 9450 WATTS ),4791  SADDLE RIDGE DR,COLORADO SPRINGS,80922,38.90064469,-104.71733532
PV SOLAR ( 6400 WATTS ),6880 N PEYTON HWY,PEYTON,80831,38.93079522,-104.47922582
PV SOLAR REMOVE AND REPLACE,4447  MCGREW CIR,COLORADO SPRINGS,80911,38.76785043,-104.75121785
PV SOLAR REMOVE AND REPLACE,65  WOODMEN CT,COLORADO SPRINGS,80919,38.93699963,-104.82455374
PV SOLAR REMOVE AND REPLACE,3475  VIERO DR,COLORADO SPRINGS,80916,38.78191353,-104.72806966
PV SOLAR REMOVE AND REPLACE,3728  SKY RIM CT,COLORADO SPRINGS,80908,38.98986249,-104.75783062
PV SOLAR ( 10080 WATTS ),2503 E WILLAMETTE AVE,COLORADO SPRINGS,80909,38.84069372,-104.7821309
PV SOLAR ( 4340 WATTS ),5348  HICKS DR,COLORADO SPRINGS,80911,38.76751406,-104.72786113
PV SOLAR ( 7440 WATTS ),6268  WINTER HAVEN DR,COLORADO SPRINGS,80919,38.92233886,-104.84656437
PV SOLAR REMOVE AND REPLACE,3026  LOOKING GLASS WAY,COLORADO SPRINGS,80908,38.98446171,-104.77130454
PV SOLAR ( 6200 WATTS ),3415  MUIRFIELD DR,COLORADO SPRINGS,80907,38.88136646,-104.78749617
PV SOLAR ( 4650 WATTS ),6226  HUNGRY HORSE LN,COLORADO SPRINGS,80925,38.74170396,-104.63545936
PV SOLAR - ATTACHMENT HARDWARE UPDATE FOR  R&R,20392 W ELK CREEK DR,COLORADO SPRINGS,80908,39.12686097,-104.73152318
PV SOLAR ( 3100 WATTS ),1319  SHRIDER RD,COLORADO SPRINGS,80920,38.93666131,-104.80099108
PV SOLAR REMOVE AND REPLACE,4282  BRUSH RIDGE DR,COLORADO SPRINGS,80918,38.92163415,-104.74746811
PV SOLAR REMOVE AND REPLACE,1635  PLOWMAN PL,MONUMENT,80132,39.12690737,-104.85668712
PV SOLAR ( 10150 WATTS ),6581  OASIS BUTTE DR,COLORADO SPRINGS,80923,38.92491591,-104.746775
PV SOLAR ( 10850 WATTS ),5989  CUBBAGE DR,COLORADO SPRINGS,80920,38.97050606,-104.72215434
PV SOLAR REMOVE AND REPLACE,6145  MACH-1 DR,COLORADO SPRINGS,80918,38.91894678,-104.77860181
PV SOLAR REMOVE AND REPLACE,2024 E WILLAMETTE AVE,COLORADO SPRINGS,80909,38.84121052,-104.79060854
PV SOLAR REMOVE AND REPLACE,5265  WILHELM DR,COLORADO SPRINGS,80911,38.75693606,-104.73003182
PV SOLAR ( 7200 WATTS ),10850  GRENADIER DR,WOODLAND PARK,80863,39.00235409,-105.02500989
PV SOLAR ( 4160 WATTS ),8013  NOBLE FIR CT,COLORADO SPRINGS,80927,38.93048893,-104.67975247
PV SOLAR ( 5440 WATTS ),6458  FINGLAS DR,COLORADO SPRINGS,80923,38.92701476,-104.70877934
PV SOLAR ( 8640 WATTS ),1642  FULLER RD,COLORADO SPRINGS,80920,38.93993313,-104.79482299
PV SOLAR ( 6720 WATTS ),4503  BRIDLE PASS DR,COLORADO SPRINGS,80923,38.93304285,-104.74330072
PV SOLAR ( 10500 WATTS ),4735  BRADY PL,COLORADO SPRINGS,80915,38.86096268,-104.73913533
PV SOLAR REMOVE AND REPLACE,1853  ARROYA ST,COLORADO SPRINGS,80906,38.79317267,-104.86194371
PV SOLAR REMOVE AND REPLACE,825  OXFORD LN,COLORADO SPRINGS,80906,38.80502725,-104.84184002
PV SOLAR ( 5120 WATTS ),545  PORTLAND RD,MONUMENT,80132,39.08951682,-104.83649246
PV SOLAR ( 7260 WATTS ),8320  PILOT CT,COLORADO SPRINGS,80920,38.95397298,-104.76897831
PV SOLAR ( 6080 WATTS ),565  ORE CART WAY,MONUMENT,80132,39.08861559,-104.83818902
PV SOLAR - GROUND MOUNT ( 6400 WATTS ),13375  HIGHLINE DR,COLORADO SPRINGS,80908,39.02585855,-104.70398995
PV SOLAR REMOVE AND REPLACE,11924  BONIFAY LOOP,PEYTON,80831,38.9560511,-104.60590821
PV SOLAR ( 4480 WATTS ),5976  FERGUS DR,COLORADO SPRINGS,80920,38.9701283,-104.72158329
PV SOLAR ( 1400 WATTS ),1853  ARROYA ST,COLORADO SPRINGS,80906,38.79317267,-104.86194371
PV SOLAR ( 3520 WATTS ),1663  GRAND OVERLOOK ST,COLORADO SPRINGS,80910,38.80813596,-104.79071843
PV SOLAR REMOVE AND REPLACE,1047  SCARLET OAK DR,COLORADO SPRINGS,80906,38.76895538,-104.8081219
PV SOLAR REMOVE AND REPLACE,10958  FOREST CREEK DR,COLORADO SPRINGS,80908,38.98977771,-104.75886898
PV SOLAR ( 8320 WATTS ),8810  TROTTENHAM CT,COLORADO SPRINGS,80920,38.95824753,-104.7721411
PV SOLAR ( 5400 WATTS ),5320  ROUNDUP RIDGE RD,COLORADO SPRINGS,80908,39.07533745,-104.72846354
PV SOLAR ( 9450 WATTS ),345  ECLIPSE DR,COLORADO SPRINGS,80904,38.82846825,-104.85652194
PV SOLAR ( 5985 WATTS ),4770  KENLEY PL,COLORADO SPRINGS,80920,38.94754944,-104.73672118
PV SOLAR ( 6825 WATTS ),1177  STANTON ST,COLORADO SPRINGS,80907,38.88721067,-104.80567593
PV SOLAR ( 5670 WATTS ),6820  WEEPING WILLOW DR,COLORADO SPRINGS,80925,38.73419841,-104.65473320000001
PV SOLAR ( 7040 WATTS ),8410  DRAYTON HALL DR,COLORADO SPRINGS,80920,38.95555032,-104.76037433
PV SOLAR ( 4320 WATTS ),208 W CHEYENNE MOUNTAIN BLVD,COLORADO SPRINGS,80906,38.79154123,-104.83188644
PV SOLAR ( 9765 WATTS ),4411 E SAN MIGUEL ST,COLORADO SPRINGS,80915,38.84849984,-104.74572484
PV SOLAR ( 8640 WATTS ),7012  OAK VALLEY DR,COLORADO SPRINGS,80919,38.93401839,-104.85983605
PV SOLAR ( 5840 WATTS ),1417 N CHELTON RD,COLORADO SPRINGS,80909,38.85282467,-104.76514541
PV SOLAR ( 5475 WATTS ),208  FAIRFAX ST,COLORADO SPRINGS,80911,38.73240838,-104.71526635
PV SOLAR ( 4160 WATTS ),304  MORNINGSIDE DR,COLORADO SPRINGS,80911,38.75268421,-104.73888262
PV SOLAR ( 6080 WATTS ),3810  ALTA MESA CT,COLORADO SPRINGS,80904,38.88605184,-104.85560091
PV SOLAR ( 6570 WATTS ),7163  GORGE CT,COLORADO SPRINGS,80922,38.91042942,-104.69722645
PV SOLAR REMOVE AND REPLACE,261  CRYSTAL VALLEY RD,MANITOU SPRINGS,80829,38.85067357,-104.88828733
PV SOLAR ( 7040 WATTS ),10435  ABRAMS DR,COLORADO SPRINGS,80925,38.73926091,-104.63294216
PV SOLAR ( 10880 WATTS ),505  CRYSTAL HILLS BLVD,MANITOU SPRINGS,80829,38.84284005,-104.89702415
PV SOLAR ( 6080 WATTS ),3610  SEDGEWOOD WAY,COLORADO SPRINGS,80918,38.93508085,-104.75872663
PV SOLAR ( 6840 WATTS ),2195  WHITE CLIFF WAY,MONUMENT,80132,39.11715221,-104.78425023
PV SOLAR ( 11700 WATTS ),18330  FAULKNER ST,MONUMENT,80132,39.0974084,-104.88162150000001
PV SOLAR ( 6840 WATTS ),9779  ROCKINGHAM DR,PEYTON,80831,38.97435086,-104.63396205
PV SOLAR REMOVE AND REPLACE,15752  PAIUTE CIR,MONUMENT,80132,39.06101371,-104.84359407
PV SOLAR - GROUND MOUNT ( 10080 WATTS ),3525  MEADOW RUN CIR,COLORADO SPRINGS,80908,39.01677404,-104.76212282
PV SOLAR ( 5760 WATTS ),8312  BOHLEEN RD,PEYTON,80831,38.95215184,-104.59566957
PV SOLAR ( 4970 WATTS ),2930  BROGANS BLUFF DR,COLORADO SPRINGS,80919,38.91877046,-104.88171813
PV SOLAR ( 12240 WATTS ),2520  OLD NORTH GATE RD,COLORADO SPRINGS,80921,39.0351425,-104.78099625
PV SOLAR ( 6935 WATTS ),227  SADDLEMOUNTAIN RD,COLORADO SPRINGS,80919,38.92395874,-104.83246616
PV SOLAR ( 5760 WATTS ),7730  FARGO DR,COLORADO SPRINGS,80920,38.94387126,-104.7379297
PV SOLAR ( 7100 WATTS ),7050  NETTLEWOOD PL,COLORADO SPRINGS,80918,38.93360611,-104.76437109999999
PV SOLAR ( 8520 WATTS ),320 W CHEYENNE RD,COLORADO SPRINGS,80906,38.80490378,-104.83378271
PV SOLAR ( 6035 WATTS ),6185  WHIRLWIND DR,COLORADO SPRINGS,80923,38.92152994,-104.73381177
PV SOLAR ( 5325 WATTS ),1009  BEACON HILL WAY,COLORADO SPRINGS,80906,38.81394208,-104.84634351
PV SOLAR,3823  WINDSONG CT,COLORADO SPRINGS,80917,38.8711005,-104.75396942
PV SOLAR ( 9360 WATTS ),6456  WOLF GULCH DR,COLORADO SPRINGS,80924,38.96127645,-104.70593907
PV SOLAR,812  HERCULES PL,COLORADO SPRINGS,80906,38.81461676,-104.85412477
PV SOLAR - TWO POWERWALLS,13272  HONEY RUN WAY,COLORADO SPRINGS,80921,39.03388299,-104.77915878
PV SOLAR ( 10710 WATTS ),4565  BAYS WATER DR,COLORADO SPRINGS,80920,38.9630962,-104.74185209999999
PV SOLAR ( 7920 WATTS ),9243  SHIPMAN LN,COLORADO SPRINGS,80908,38.99332683,-104.65288884
PV SOLAR ( 5760 WATTS ),1617  APACHE TRL,COLORADO SPRINGS,80905,38.80762736,-104.83934904
PV SOLAR ( 5580 WATTS ),2241  SPRINGSIDE DR,COLORADO SPRINGS,80915,38.86572095,-104.67218423
PV SOLAR ( 5580 WATTS ),2212  PINYON JAY DR,COLORADO SPRINGS,80915,38.8653695,-104.67191773
PV SOLAR ( 5580 WATTS ),9635  COUNTRY VISTAS WAY,PEYTON,80831,38.97202706,-104.57941924
PV SOLAR ( 3100 WATTS ),9544  COPPER CANYON LN,COLORADO SPRINGS,80908,38.77715291,-104.65259209
PV SOLAR ( 5890 WATTS ),7118  DUTCH LOOP,COLORADO SPRINGS,80925,38.72791496,-104.66964545
PV SOLAR ( 3100 WATTS ),452  TALUS RD,MONUMENT,80132,39.06242909,-104.83564371
PV SOLAR ( 4340 WATTS ),15851  BRIDLE RIDGE DR,MONUMENT,80132,39.0616499,-104.8391882
PV SOLAR ( 5890 WATTS ),427  WHISTLER CREEK CT,MONUMENT,80132,39.05721287,-104.83661579999999
PV SOLAR ( 4030 WATTS ),342  OXBOW DR,MONUMENT,80132,39.06240139,-104.83225841
PV SOLAR ( 3410 WATTS ),2268  PINYON JAY DR,COLORADO SPRINGS,80915,38.86712634,-104.67061479
PV SOLAR ( 9920 WATTS ),13092  STONE VALLEY DR,PEYTON,80831,38.97696479,-104.58069714
PV SOLAR ( 5890 WATTS ),830  MERRIMACK RIVER WAY,MONUMENT,80132,39.05949653,-104.84380569
PV SOLAR ( 5580 WATTS ),6162  CIDER MILL PL,COLORADO SPRINGS,80925,38.7421124,-104.64648686
PV SOLAR ( 4160 WATTS ),10754  CALISTA WAY,FOUNTAIN,80817,38.67571491,-104.69231176
PV SOLAR ( 8320 WATTS ),7280  CADENZA TER,FOUNTAIN,80817,38.67802093,-104.69319662
PV SOLAR ( 9600 WATTS ),9587  WIND RIVER CT,FOUNTAIN,80817,38.69245663,-104.68779832
PV SOLAR ( 9920 WATTS ),120  CHERRY CIR,FOUNTAIN,80817,38.68379654,-104.70739079
PV SOLAR ( 4000 WATTS ),815 E SAN RAFAEL ST,COLORADO SPRINGS,80903,38.84867238,-104.80935215
PV SOLAR ( 4030 WATTS ),780  ALLEGHENY DR,COLORADO SPRINGS,80919,38.93171924,-104.84179177
PV SOLAR 2640 WATTS,8495  RED SPRING VALLEY RD,COLORADO SPRINGS,80919,38.95407236,-104.84083161
PV SOLAR ( 11165 WATTS ),535  ROCK CREEK MESA RD,COLORADO SPRINGS,80926,38.71426646,-104.83674933
PV SOLAR ( 8580 WATTS ),7065  STALLION WAY,COLORADO SPRINGS,80922,38.9067693,-104.69783235
PV SOLAR ( 10230 WATTS ),5110  OLD RANCH RD,COLORADO SPRINGS,80908,38.98456891,-104.73243293
PV SOLAR ( 2310 WATTS ),9725  COUNTRY VISTAS WAY,PEYTON,80831,38.97305004,-104.57831018
PV SOLAR ( 11680 WATTS ),3851  HORSE GULCH LOOP,COLORADO SPRINGS,80924,38.9807794,-104.75392463
PV SOLAR ( 6270 WATTS ),3052  CATHEDRAL PARK VW,COLORADO SPRINGS,80904,38.87523008,-104.86584368
PV SOLAR ( 5110 WATTS ),1706 E UINTAH ST,COLORADO SPRINGS,80909,38.84993465,-104.79528048
PV SOLAR REMOVE AND REPLACE,17990  BAKERS FARM RD,COLORADO SPRINGS,80908,39.09200352,-104.75062172
PV SOLAR ( 6205 WATTS ),6302  ANDERS RIDGE LN,COLORADO SPRINGS,80927,38.92200635,-104.68202207
PV SOLAR ( 10220 WATTS ),875  GLENGATE LN,COLORADO SPRINGS,80921,39.05123514,-104.81047448
PV SOLAR ( 5610 WATTS ),1611  WOOD AVE,COLORADO SPRINGS,80907,38.85699857,-104.82543207
PV SOLAR ( 9490 WATTS ),19650  INDIAN SUMMER LN,MONUMENT,80132,39.11714033,-104.8332756
PV SOLAR REMOVE AND REPLACE,18340  APPALOOSA RD,MONUMENT,80132,39.09801674,-104.7815025
PV SOLAR ( 2920 WATTS ),2003 E UINTAH ST,COLORADO SPRINGS,80909,38.84872213,-104.79119088
PV SOLAR ( 8030 WATTS ),5478  HOPALONG TRL,COLORADO SPRINGS,80922,38.91063003,-104.69635133
PV SOLAR ( 8395 WATTS ),9285  SAND MYRTLE DR,COLORADO SPRINGS,80925,38.77586216,-104.65728724
PV SOLAR ( 5280 WATTS ),2740  MAROON BELLS AVE,COLORADO SPRINGS,80918,38.91797721,-104.77678004
PV SOLAR ( 6570 WATTS ),9169  PRAIRIE CLOVER DR,COLORADO SPRINGS,80920,38.96325822,-104.74452214
PV SOLAR ( 8580 WATTS ),5450  HAES HAVEN VW,COLORADO SPRINGS,80908,39.06987308,-104.72698074
PV SOLAR ( 3650 WATTS ),3216  AUSTIN DR,COLORADO SPRINGS,80909,38.87613024,-104.7809267
PV SOLAR ( 4015 WATTS ),1232  HOFSTEAD TER,COLORADO SPRINGS,80907,38.88381922,-104.84336156
PV SOLAR REMOVE AND REPLACE,330  WEDGEWOOD CT,COLORADO SPRINGS,80906,38.77422376,-104.83342795
PV SOLAR REMOVE AND REPLACE,5125  ALMONT AVE,COLORADO SPRINGS,80911,38.7620276,-104.73279755
PV SOLAR ( 6570 WATTS ),12527  MT BROSS PL,PEYTON,80831,38.98295562,-104.59356997
PV SOLAR ( 10950 WATTS ),8305  BLUFFVIEW WAY,COLORADO SPRINGS,80919,38.95057976,-104.87225075
PV SOLAR ( 5110 WATTS ),4351  HORSE GULCH LOOP,COLORADO SPRINGS,80924,38.98156578,-104.74502700000001
PV SOLAR ( 8395 WATTS ),2616  WILLOW GLEN DR,COLORADO SPRINGS,80920,38.97098386,-104.78095355
PV SOLAR ( 5840 WATTS ),3  TULSA RD,MANITOU SPRINGS,80829,38.85568773,-104.90889672
PV SOLAR ( 9855 WATTS ),3825  ALTA MESA CT,COLORADO SPRINGS,80904,38.88606997,-104.85481178
PV SOLAR ( 4015 WATTS ),3206  CLOUDY SKY HTS,COLORADO SPRINGS,80908,38.98811511,-104.76792090000001
PV SOLAR ( 4380 WATTS ),7  PUMA PATH,MANITOU SPRINGS,80829,38.85544466,-104.90887777
PV SOLAR ( 6600 WATTS ),335  ROCKLEDGE LN,MANITOU SPRINGS,80829,38.85943179,-104.90071092
PV SOLAR ( 6800 WATTS ),2865  SPAATZ RD,MONUMENT,80132,39.06485296,-104.88079031
PV SOLAR ( 4745 WATTS ),4762  VISTA VIEW CT,COLORADO SPRINGS,80915,38.86504414,-104.74384539
PV SOLAR ( 4745 WATTS ),1228  DENISE DR,COLORADO SPRINGS,80906,38.76977141,-104.77265135
PV SOLAR ( 5775 WATTS ),4410 N WHISPERING CIR,COLORADO SPRINGS,80917,38.87206159,-104.74500495
PV SOLAR ( 8140 WATTS ),9950  SCHUBARTH TRL,COLORADO SPRINGS,80863,38.98951555,-104.99361867
PV SOLAR REMOVE AND REPLACE,7350  NUGGET CT,COLORADO SPRINGS,80911,38.72488476,-104.70177952
PV SOLAR REMOVE AND REPLACE,12330  MILAM RD,COLORADO SPRINGS,80908,39.01048133,-104.73898966
PV SOLAR ( 7130 WATTS ),1338  CELTIC ST,COLORADO SPRINGS,80910,38.8134406,-104.78395102
PV SOLAR ( 5270 WATTS ),10456  MARSHALL MESA CT,COLORADO SPRINGS,80924,38.98329706,-104.75702861
PV SOLAR ( 8060 WATTS ),1520  IVER ST,COLORADO SPRINGS,80910,38.8117371,-104.78682959
PV SOLAR ( 8060 WATTS ),641  SEQUOIA DR,COLORADO SPRINGS,80910,38.82243367,-104.78323411
PV SOLAR ( 4340 WATTS ),4831  WEBB DR,COLORADO SPRINGS,80916,38.81348592,-104.73923571
PV SOLAR ( 3720 WATTS ),131  ESTRELLA VISTA ST,COLORADO SPRINGS,80911,38.7344599,-104.70754033
PV SOLAR ( 4030 WATTS ),17550  LEISURE LAKE DR,MONUMENT,80132,39.08679164,-104.87423378
PV SOLAR ( 3100 WATTS ),716 E UINTAH ST,COLORADO SPRINGS,80903,38.85052404,-104.81160819
PV SOLAR ( 8000 WATTS ),922  ANTRIM LOOP,COLORADO SPRINGS,80910,38.81181776,-104.78466937
PV SOLAR ( 3100 WATTS ),2121  PATRICIAN WAY,COLORADO SPRINGS,80909,38.86284391,-104.78218643
PV SOLAR ( 5270 WATTS ),4765  MONTEBELLO DR,COLORADO SPRINGS,80918,38.90105256,-104.75382393
PV SOLAR ( 3720 WATTS ),1087  BRANDING IRON CIR,COLORADO SPRINGS,80915,38.84748939,-104.72340974
PV SOLAR ( 8990 WATTS ),1345  MARSH HAWK DR,COLORADO SPRINGS,80911,38.75796638,-104.72074231
